"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1997500101678321676","Mon Dec 08 00:07:22 +0000 2025","0","@tanyarlfes emang bahlul banget sumpah","1997820258896519641","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997820258896519641","1997487363434627072",
"1997500101678321676","Sun Dec 07 03:48:29 +0000 2025","0","@tanyarlfes Malah adu nasib blok","1997513518959178140","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997513518959178140","1506049488338972672",
"1997500101678321676","Sun Dec 07 22:08:29 +0000 2025","0","@tanyarlfes nih org kpn kena azab si? ","1997790344176603608","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997790344176603608","572512367",
"1997500101678321676","Sun Dec 07 03:47:12 +0000 2025","0","@tanyarlfes Tapi kata prabski dia jenius","1997513194001310178","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997513194001310178","1653477266964500480",
"1997500101678321676","Sun Dec 07 12:53:39 +0000 2025","0","@tanyarlfes Apa aja pernah dia rasain keknya wkwkw","1997650712872771991","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997650712872771991","1007182917762625536",
"1997500101678321676","Sun Dec 07 14:03:19 +0000 2025","0","@tanyarlfes Malah adu nasib","1997668246053376031","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997668246053376031","1777361907118411776",
"1997500101678321676","Sun Dec 07 05:24:06 +0000 2025","0","@tanyarlfes malah adu nasib lil bahlik","1997537582910226686","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997537582910226686","1202528940729884672",
"1997500101678321676","Sun Dec 07 23:53:01 +0000 2025","0","@tanyarlfes terus masalahnya ama gua apa bahlillll","1997816649802731854","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997816649802731854","1014680427439591424",
"1997500101678321676","Sun Dec 07 20:45:16 +0000 2025","0","@tanyarlfes knp lu malah adu nasin gtu monyet?","1997769398984270262","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997769398984270262","1485667938929905670",
"1997500101678321676","Sun Dec 07 22:47:59 +0000 2025","0","@tanyarlfes Sumpah gw liat muka dia mual bgt yaallah","1997800282865139724","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997800282865139724","1905047146304524288",
"1997500101678321676","Mon Dec 08 00:30:44 +0000 2025","0","@tanyarlfes Malah adu nasib. Nirempati ‍️","1997826142326403245","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997826142326403245","1595741413920342022",
"1997500101678321676","Sun Dec 07 14:22:42 +0000 2025","0","@tanyarlfes ya terus kenapa anjeng hrsnya lu yg meletus jelek buruk rupa","1997673125828608480","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997673125828608480","1256882809139945473",
"1997500101678321676","Sun Dec 07 06:24:37 +0000 2025","2","@tanyarlfes Kok gk mati lil","1997552809827524672","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997552809827524672","1514262691980115982",
